user_date_create,ouid,manner_score,clan_flag
2009-01-05,026267d573f2631b2a77202b0d5c6469,3.0,1
2017-05-20,06ff99b3d2e5ece5f7ec458f6b48c996,3.0,1
2010-02-16,4ed792e406b193ce14bff2281d3387f4,3.0,1
2014-11-22,7dd215c992f4029e4cc10b36f5d9d72b,3.0,1
2006-06-06,dddc62da484a1e417b95c9403236df77,3.0,1
2014-04-26,502bd6a28f44826f3dace4ac09c60af2,3.0,1
2016-06-04,f759e275f208c68c55a5915cf79a3559,1.0,1
2007-03-04,3cf7b28b5abdb6688f9de5653f994c69,3.0,1
2005-09-06,6e4a4e8883700d65afe24ca42723613d,3.0,1
2014-04-16,f763ab73e1b8d8a7fb8be880a341675a,3.0,1
2011-11-06,527b0076d85741b44114ea5939fe7bd0,3.0,1
2007-04-17,4ae4a57c9ee04fe5246d36c72b940f8a,1.0,1
2013-02-15,f334c37e0c7c6f118143a1d7af3ccc25,3.0,1
2014-04-26,ee2e7f2743688fc61381dff85de3f337,0.0,1
2019-03-09,c511d5f4a0a3f79c723f09bb59edaeab,3.0,1
2010-08-12,809157a89d859de8c3d41dbb25856620,3.0,1
2014-02-07,9133015a117b0505796f407562676187,3.0,1
2014-08-25,a8184e34117b44e70acd86dc2a32e192,3.0,1
2007-09-24,3ce2315d183df77820031321145de21d,3.0,1
2006-04-27,cc3530f39937b4c12bfcdd4c98ff365e,3.0,1
2005-12-10,cad4fbe22ef3c0a144f136fbbf8d5bbc,3.0,1
2007-09-01,67eace77bd34ca7bc099b51018007dc1,0.0,1
2008-09-13,d0f1c9f9611efdd7713d9d7ca6a2103c,3.0,1
2005-09-28,c34952d9578663821e8477aae2615ea2,3.0,1
2010-08-01,a60bc18c3f8fc18bf2f2c664e9ce4375,3.0,1
2018-03-07,2e0cdcd12b08190b72a0e82bb2074e94,3.0,1
2014-03-13,bbc5ff91ec1650286bc07b8351246210,3.0,1
2012-01-16,dd90338a9aa440cb59fa161c82bc95fc,3.0,1
2009-12-22,396e17a699fb90fd735db12dee9d878d,3.0,1
2012-11-16,b82c698299929d817ddf3cec11c9f4ea,3.0,1
2007-12-20,7c22577fe574631a09841def0bf2594d,3.0,1
2010-04-17,0907186c545595489102a1612a8833a4,3.0,1
2011-07-12,7c34db75cf3687c4796b1188029b1105,3.0,1
2015-01-24,c43a357091d510640782af11cfe390e6,3.0,1
2011-01-26,87fbf16442eb0fc1013e211011e59337,3.0,1
2014-03-15,4a5d548b87e3ec942a3050327a524e19,,1
2011-11-18,955d17c31e06ca578cdcd27fbaf4d404,3.0,1
2013-03-07,f268d422def1300c344d38d5c7dd92c4,3.0,1
2017-02-27,56cfeec2f18746698562b416fb147089,3.0,1
2009-01-01,379939017e20de784bd7ccfc35516cf0,3.0,1
2012-08-23,a9280fd928de269ade81e1add5761d7e,2.0,1
2011-07-28,3044542e736279f9f8528527a0124d9f,3.0,1
2018-03-31,1a963170a056f4d0af3902ba540a9f5a,3.0,1
2017-10-23,0b618f91e7189d9e6a2f763ae1e7860c,3.0,1
2009-05-24,0c464b65c0988d247d09d2f94a45890c,3.0,1
2016-12-01,18009d6772a34b26ab65b5c3dff5fdf7,3.0,1
2018-11-17,ce9439ca59ebe33bfa52c53cd02968c1,3.0,1
2007-05-11,729bbf6aa98a09b60f974707710b76fd,3.0,1
2009-02-02,2cea2fabb79ee499c0c1751d5aa02de1,3.0,1
2005-09-03,92ca6756f34450f84215c32363044a37,3.0,1
2016-07-31,e792330af7df69124dbe45a80df29b2d,3.0,1
2010-10-17,df5af515e27b615494d6693e56b0ed63,0.0,1
2021-10-08,8ef98852f8218ba377f605e1714cf3b5,3.0,1
2012-02-28,4953b157d3f0a4cb029188c515451771,3.0,1
2012-06-07,5205b1df5bdc5777e521fb333df2213e,3.0,1
2013-05-26,cc8f1c7ddca740b2130d0b75ed5116d4,3.0,1
2017-06-02,c549402aaa799801784cb89feaabf3d2,1.0,1
2007-01-01,dcd8c06d9286620d37ac7bde2c056704,3.0,1
2019-01-23,cb5f1cfe33a48281ad3b2c0284c4ed61,3.0,1
2007-02-09,501a248233a2f67803af126dbddde632,3.0,1
2006-01-03,d86834be8fd750a1de8197706a354655,3.0,1
2015-12-01,699f08dd9d661e0adfc2c3d6fbefb01c,3.0,1
2022-10-03,08a0f75e671805b8d78b8662e46681c0,3.0,1
2016-06-22,a97b902fb4df840c106018b28005c6c1,3.0,1
2016-12-22,0a84e557e15a9426fe9f3bbffa0ef2b9,3.0,1
2021-04-04,1f86bfafdf027296c104b7d985d14e71,3.0,1
2009-03-11,f1d419c22f9c81e4f4ab821cd31884d8,2.0,1
2017-01-20,cffd6904b3ef10b6e0353fcef1750689,3.0,1
2015-01-28,08d4d1fa0dcc4a7dddfb57728bfeb2ae,3.0,1
2005-09-10,9916598ae81bbbad03cb91129b06d217,3.0,1
2014-07-11,6aa748988f666571d9af07c17941cd25,3.0,1
2011-12-31,b4775c8c1dd198d8a35b471a6d22f13d,2.0,1
2013-06-23,d1d1fb6bb1f68bf8f4948a355b5ffaa9,0.0,1
2012-04-14,161197812850b4480adda8e1e5c22750,3.0,1
2018-01-08,62c861aa5601c86000d135dcf7c1862f,3.0,1
2013-05-05,36c46d331d65cce5429e27aa4944c5ee,2.0,1
2007-07-12,2cb4fc63b93d15eebc07245eca4e8c81,3.0,1
2011-12-10,93ff1b46406cf53dd8d596f65947a120,3.0,1
2005-10-14,6bef44f445384fb289ad44abc92a1f1a,3.0,1
2009-12-03,8e0e5a88ae6189345ff50ee07fe90b8f,2.0,1
2020-11-05,a798cc38ba7b3f6d01659ab9ba803deb,3.0,1
2015-02-03,a7b83e25e1ceb0b44c036bad7be1abae,3.0,1
2006-10-03,ae9d6c9016f2af4d632113487414ef56,3.0,1
2010-02-24,c1bdf79dbe9e3a64f437f0ffa917d5a1,3.0,1
2020-01-16,22780fd8fb59381e0600fb375ae87767,3.0,1
2010-09-11,48889886f501c39df6bed8b8989f1d26,3.0,1
2012-05-09,4236821c928469ae19441ace071dbbbe,0.0,1
2012-04-07,44bb2d0de3d2979a8af871f8734b091c,1.0,1
2021-01-02,ebbdb29332dd1412c0e0fe007ec9ada5,3.0,1
2013-09-12,770d7f9d5847e2d8ecedd0f043108ad6,3.0,1
2016-04-27,c27d1893afdebbde336433b9b1b46638,3.0,1
2011-01-09,cea4a7c89a31eb7858193e4ff075fd9e,3.0,1
2006-04-15,89854a41147b30e24291ff44e007823b,3.0,1
2013-01-18,9236cae9ed7baa27ffa325e9db967f68,3.0,1
2016-11-19,7b7da41a193dcd80f799beb559c1fbad,1.0,1
2012-02-09,181a42151308c7acd449d72395ec4dab,3.0,1
2020-07-13,c02fe29e9d4252356b1afcdd6cfc7af3,3.0,1
2008-11-08,d66a27fa856062aad4832b967246180f,3.0,1
2006-12-24,94090c9f956327d34ec48689b133234c,2.0,1
2014-05-06,52ff4f416bdbe30d7f88364e11ebbaee,3.0,1
2015-01-27,64317f36e65e68577286e09bfbab022b,3.0,1
2019-06-27,c840493a42e0e9a57b6d82ccee9c8af4,3.0,1
2018-11-07,c31ff64f873a966d228a110d3280de3b,3.0,1
2010-03-12,15cf22393280cc9c3650ad74bdd92b59,3.0,1
2008-10-23,61d574ac8c25243e5d4b840f4ea982e9,3.0,1
2016-02-02,7dfb0592d0e22dad80c64662ee1fc059,3.0,1
2007-04-05,25f7fb7e5362200a33bc5d1d56cc95cf,3.0,1
2010-02-22,052fe11aaad542264f5d569ef90ecc0e,3.0,1
2006-08-07,902ca6c817f436a3b76329976af98638,3.0,1
2005-11-18,4026da40f0a74220556f3e1c4b2f5035,3.0,1
2010-12-19,2aa255cd2049dfc4a2e9f7e5b3177ab0,3.0,1
2011-04-16,2f8f42ef66aad8c17f96dee12590b3eb,3.0,1
2006-11-09,3b7e10dc8b96497c6f7e240d08e683cd,0.0,1
2007-05-17,2003571051f8469837c21fcae33ed70c,3.0,1
2012-03-23,e9334b3e3c6bc36a4f5e816925c3a5f6,3.0,1
2011-07-13,90aacee187255d1f880229e3d84afc97,1.0,1
2005-12-06,0f2fa2066c86d878c3806b31c341ba1a,3.0,1
2012-03-17,174594ae32565532a673316987e3912d,0.0,1
2013-02-27,d4d4e66658a6d69bd6aceea5ec4dae8f,3.0,1
2006-02-10,7624a2ab8c2440cce7e47331b255eb27,3.0,1
2016-07-12,629692c9ced0f80d1edb22bd672dde44,3.0,1
2008-06-23,5d59d0042f95012392c460b41178e47b,3.0,1
2007-10-29,22723031d7abf482be8f1796c1fed155,3.0,1
2012-08-21,ec9a069ad9c0083071c7b5ef77555af0,2.0,1
2014-04-01,18b82460acd3c585ea08a0aedeb2e859,3.0,1
2017-01-31,2243a0edb31661f2d3eeeb26807e5858,3.0,1
2010-02-22,3259f682b743c43eadd002cc59d319e1,3.0,1
2013-07-06,42e4d5ed3d8c26f525f3882d81d91c36,3.0,1
2011-08-16,33823c8b89e147c673f7f43ed7b938db,3.0,1
2015-01-12,91f6fadf7d829159b66f71ec086dcb1b,3.0,1
2015-01-06,26c7604e2110c9df8eb225884ae6eeeb,3.0,1
2018-08-07,224a28a725adb83ef3476cf0c2e60a8b,3.0,1
2011-08-09,49d8fbbd3300cac8f2b7882b630ef12c,0.0,1
2013-12-22,a3f727f36af962e37125cecb8b15d3f7,3.0,1
2015-12-22,32c57f3592f8d23a5c36c3f4f8a426ba,3.0,1
2010-02-15,189715c17b7127128b68cfef6d58ed25,3.0,1
2019-12-02,dee4b36723de263384d12d674f26816e,3.0,1
2016-10-09,2bbd26f17484b842f81ecd3cca9a569e,3.0,1
2009-03-22,d003b66f2ebc1ede22ed2aa71ccf9561,0.0,1
2021-06-07,353a0da4d2a5391b2adcb92047a44b8a,3.0,1
2011-10-12,65c870e0e3af830f888d3dd360e0b84c,3.0,1
2015-06-21,428d779d03183ed234ec99c9b55224e3,3.0,1
2011-09-18,49f468466f91dc59a234cfddcb133636,3.0,1
2011-06-25,db68d553f372ed4e463c9e70db24a5af,,1
2013-11-17,fea84497bacb22821f3802de6976dcf5,0.0,1
2014-01-21,1072209b94f7238f673b9e2ab24673b7,3.0,1
2017-04-29,eb71034d115ad4cf7cfe0a29ae5943fc,3.0,1
2011-07-15,2728682f9f4fee06a87d9c956efbc803,3.0,1
2014-08-29,4a4a84b697bde5553aa923ae9d13fe84,3.0,1
2012-10-27,b4b2a731adb78dc528689edddf9fdaa0,3.0,1
2013-12-29,84357c0241e6736903e4e422aa3a08d9,2.0,1
2013-08-25,f3ceb1dd00fb8402047598792ad1f8ae,3.0,1
2011-08-11,dbb344cef056b5dc5c8c3313a416284f,3.0,1
2014-02-26,fa6c9626709c389c9bfb3ce357cacdc8,3.0,1
2010-07-09,9e551ce788f54fb43fbdf88551f83434,3.0,1
2007-10-14,a4efc1d7c6a4e4d3cfd02ba364326180,3.0,1
2021-02-09,5ef03db5557aed94826792a515809b6a,3.0,1
2014-11-10,edd1adea6cd980f8b4db0ab376634bbf,3.0,1
2016-09-29,ec315b6080878b5b395f7ef83a4a1137,2.0,1
2005-09-15,9a72823fcda0dcd310edacbe70c9b3a7,3.0,1
2011-12-27,4c70141f1afa1b15f57d31776c92d081,-2.0,1
2005-12-10,4ae726138aaf035bb1003aa4a4aad770,3.0,1
2018-07-26,e2eb47d5f66b072b1577a41df888bdcd,2.0,1
2013-08-07,7b3d8c4ccd7b7fd805dfd4025dac9011,3.0,1
2013-05-01,db4c8d1a10c670a71db558bac80cefe3,3.0,1
2020-05-15,aacf07455d3db27a0710a9708660e2b1,3.0,1
2014-10-02,d83289d0b1377ab89e77851d623afa6c,3.0,1
2018-11-22,a659d4dbccdde252737f47ace9ec6a80,3.0,1
2018-10-21,e08d243f31102b6c2a11b95c73adc75b,0.0,1
2020-05-07,a6d6d9d1c5aa55cc4480999d59727c59,3.0,1
2018-04-17,9efb03e5670aa6ea770a4711c550ecea,3.0,1
2010-01-12,d97ea64f5a3db50f3a158328edf935f4,2.0,1
2005-09-19,233f05bdfae2a84501b24ef4190e9a22,3.0,1
2014-01-25,0860fd93bc89f27f85fdbb0b16a5e5e7,3.0,1
2015-08-13,072528911ea01b8aecda399a3c01d6b3,0.0,1
2009-01-17,ea2566150af0cea235f705d65534e728,3.0,1
2006-02-19,cce4bd09f2f002733be7805a290e0467,3.0,1
2006-05-27,4a5c51f0ac7e87353e32480e3b7e3978,3.0,1
2009-10-18,d9b901750bb7ab4677d572dd4fa4b42a,3.0,1
2011-08-21,a0550867b2f608ea37f0d90d347cc49c,3.0,1
2006-11-02,85babaf867ee2182e9f4b478b56e644a,3.0,1
2013-11-27,16d4000a05692bd60ca8526d748c125a,3.0,1
2014-03-17,b873fa0320ea3a7f1c0ffd63c41e4be1,3.0,1
2008-05-15,b1d603cca3a06d4243c4c3885c72eef5,3.0,1
2011-08-26,2d4c89ea7c33148bc2b35a1a80c8c935,2.0,1
2006-10-30,d05e65891057cd6d6284fe55c77a5b10,3.0,1
2015-01-09,34e0803733bcaaec5301ac21e33519c4,3.0,1
2007-01-04,8afe554b304027f85fc6fd9adc0b3d90,3.0,1
2011-02-16,691d6e3cd21f9658b5bfa9a7034e1239,3.0,1
2022-10-19,ed9394aa1593c5fbc16f81e49ff9a18a,3.0,1
2012-02-27,ff553d41736f8cd4ac40adcea1e066ed,3.0,1
2011-10-01,58cec55e83fa831f7d6a6a816242b667,3.0,1
2007-03-31,fc8b04c1aa6718449cadf5d1389c586b,3.0,1
2011-01-31,b38225ca78766077c1b59531d6fd3af2,3.0,1
2006-03-25,048da2db33a1b56e12487f5c47a7f1fd,3.0,1
2012-01-13,c8a1a4f33d25f81eadb2ce0b9a8fc8ad,2.0,1
2015-10-15,04460007eebc9875691785b39010be7f,1.0,1
2016-11-27,fee4da8dfda5ea8382ed70af8a0daddc,3.0,1
2008-06-01,2f49ce22e0c90b2cc7dfe9785bd3f3bb,0.0,1
2018-12-06,bc9bd30de535c8c7f2cd74081448d1d5,2.0,1
2017-11-29,94af27aa83c61cb6057d962d80a26ec2,3.0,1
2005-09-25,0352c6a768014a8e822fc3a2ac585319,3.0,1
2010-04-02,ff5f71ebcc76a0023e80876aee9ed180,3.0,1
2006-02-15,25a88ba1f53491b509c175ebe6af0c19,2.0,1
2015-03-18,e84846846074d3bbeb45a0baa10dc463,3.0,1
2020-06-12,4dda57dbe645890347feb57dc86dc4e6,0.0,1
2014-04-01,947a2b9f2b14c33d52b93331a348db13,3.0,1
2009-10-20,dd7604c9123d076e9d1fc7617bf16838,3.0,1
2008-04-20,f4d3629a13a469c9cc50d3b48e6e579f,3.0,1
2016-08-26,46aff34bc820e464f7abee5fa89e30df,2.0,1
2011-08-24,61d3ef633109b47d4e8fe1762ea440ac,3.0,1
2008-11-25,6258b1f20213096112679f2257f52cbb,3.0,1
2017-02-09,b5df85dcb741d84670dc2ca6360b1b44,3.0,1
2012-04-11,6d13f7344d5aee653d4f623344c801ec,3.0,1
2012-11-24,278ba95b2addabb9edcc277def8a96be,3.0,1
2011-10-22,ce1a5c6fe0216202f940be27daf5a1cf,3.0,1
2006-04-16,25ff9051570c40213ef3e6452f4134f9,3.0,1
2011-08-15,3f98539e614873797102e754873b881b,3.0,1
2010-11-23,f490ba66535ff10f1c2d87a0c7c3d9cb,3.0,1
2006-06-25,4253443af73006999fdee1a0bee00f2d,3.0,1
2012-01-18,07b7a8900f1bf2754fbdfebc0ee88c5c,3.0,1
2010-01-23,b9b659592387b4720333f1232376ab43,3.0,1
2009-10-30,73ff95ff65289cdefab1d2fd698df089,3.0,1
2015-07-03,2935eedaca3f5d6453fd894e08be838e,3.0,1
2005-11-28,94ae30ffbed3f35fb0bfb579643e573b,3.0,1
2016-02-08,d6cf12119bcd66714c95922f560ae8dc,3.0,1
2011-02-09,48bec16f5cc92d9a112748fe35175b53,3.0,1
2014-03-15,7005a72ff3cebf6121de204b4ddf42af,3.0,1
2016-04-18,b1c090d0493f9e708e4796f05c2738f8,3.0,1
2014-01-08,f37d765295f9ebb1611fcbb19962327f,2.0,1
2013-01-09,0ca2a4083631691d9d35f6737a322ffd,3.0,1
2010-01-22,5e9587056cd610d14facddd0d83ee712,2.0,1
2005-11-28,81d427e54d953e876dc844269d61f060,3.0,1
2013-04-01,f694d0a11957bc99731e13907764f5e2,,1
2008-03-08,562fdd34b4014e932cf7998b412425e3,3.0,1
2007-12-28,d0a41382c7748a6d96f7505a6686f053,0.0,1
2020-10-20,9ad5409135350024094186327d717d26,3.0,1
2011-11-06,a2aa414694cc9a3198d5d6183609ded8,3.0,1
2013-02-04,c35525f08ec5c2af9e1ab4d9233e02de,1.0,1
2007-01-07,88512eae6b2b9af0c1c53303ad00812c,3.0,1
2011-10-07,5f9e8b0578c0650dcfb1386023b14c8d,3.0,1
2008-03-10,81e2652b7a0bb9151b2cd5db442229fa,3.0,1
2011-09-11,e84af445c033ae2b4c68cff984e3e951,3.0,1
2016-09-01,26d301c6fc02d9a22c2ab6269c399a97,3.0,1
2011-10-02,dd05440e0b1e6605a136d187812e7318,3.0,1
2014-01-31,061e4c00117da1d0bc28ac3d3a583959,3.0,1
2007-06-22,394a4b8701baef2a4e023613fb309b96,3.0,1
2011-07-27,60cab1d8cc4a48184ad854a3fd878a2a,3.0,1
2019-04-05,90d0fa0eef2ecd494de03b3288fa7e0e,,1
2012-03-05,957e39aaf2d8667291b2852287add228,3.0,1
2011-07-21,54f98e074e8b2230fc9db61965d93176,2.0,1
2006-04-12,ef335cbb91a04867d33af5039cf98e97,3.0,1
2011-10-28,609978bf310642b749cf0b011879e2e9,3.0,1
2017-09-09,ee7db77dc862a88e06ff86728bd9737c,3.0,1
2010-04-24,f90470ae8e245f7ddd1bc9eb5ce8d7dc,3.0,1
2019-08-15,080a2ecb557c6b24992a9f62b3ca8446,3.0,1
2013-04-25,1833098c36962cfe60d9f85a0745708d,2.0,1
2015-07-05,a88af2be65e0ba8b2b601a6c7c28f6fa,3.0,1
2009-12-23,ff6fb5fa190b6b408a46be54c37f2627,3.0,1
2015-11-06,063536b196ffc04e1d2beabec0dfe894,0.0,1
2007-02-02,7da3d43e89e91fccfa92694041daf1f9,3.0,1
2012-08-02,eaba7b4fce4e637d3c7f1e72e52ead01,3.0,1
2015-05-02,0eeb1a96a02e120cb5660652d6accbdd,2.0,1
2011-08-01,ec6b0f70f474323660bc4e816c83ce83,3.0,1
2012-01-14,fbf2bb19f450161678db557e07f267a9,3.0,1
2014-03-22,ff0a3be194396e139d9aaf35f2a53c48,3.0,1
2006-03-24,99ac226ac4e9885d7ded14e477ebe5df,3.0,1
2014-07-21,2354d5cd6e5c01b2a197525aef874b14,3.0,1
2013-07-22,6c979b69b0201030c178c6cada8ad70c,3.0,1
2012-02-26,d2881d87c396594f3b415ab7bc484b23,3.0,1
2011-08-22,0664fb9951acb88f50431dd59ca84f6f,3.0,1
2007-12-01,109b9d64b1953906391fe111ce7fdece,3.0,1
2016-11-08,bd652cdc1d4de03de68670ca62719b51,3.0,1
2005-09-15,9a6053c3e3bb782c3cbce6124d8c5af4,3.0,1
2006-03-01,0ae58240e392aedf81a66bc7928a20c6,3.0,1
2005-10-31,0dd339d73862de3ab11ed39680c7dfc2,3.0,1
2009-11-20,047614dc5507d8d986d6fc4a4e533745,3.0,1
2009-06-20,aa2bdc208e4200f5e47e658a45ebb6ba,3.0,1
2008-12-19,0c9a6e4fdf320ffc3e8cb7fda7e4ce59,3.0,1
2009-12-31,eb30b64a5db903a10222cd94e6af6644,3.0,1
2010-04-27,de54a241e3c3fa4544ec473032c471ae,0.0,1
2016-07-14,d53de16b99922c976294d61a5631b390,3.0,1
2008-06-13,c73a22b6f14334fa6ab295360002c2fd,2.0,1
2014-09-06,dd831c84c5923403c493428fbe972528,3.0,1
2019-01-29,8a75e746de5b443a2819a666741a2810,3.0,1
2019-05-02,da784611a27e752ac2bb69eaecd52097,3.0,1
2014-10-12,04d1fd5419e6e82352ccd480ece65748,3.0,1
2010-04-02,742bab1bd01f243b4e537ef6c7eddaaf,3.0,1
2010-09-18,998ec5ccca58432bd6f7fae53ccd7282,3.0,1
2013-11-16,5b806171408c0c03d3c5ea33b9452c2e,3.0,1
2012-09-15,ab957544c77edf2180c2683690d03529,3.0,1
2022-09-07,3b111174728458ca728f88919f735be2,3.0,1
2018-08-06,4b98e9279df9cbfa3cd3e4f7d471c1ab,3.0,1
2019-04-08,c900fddb6efadc9a6fe1adb5ccdc6bd7,3.0,1
2015-09-28,813e99aa1a6bb869047346cf7e716c33,3.0,1
2015-05-31,5d408131705530dc8d65542f49156355,3.0,1
2009-09-05,11aece3ae32c91a5d48da4f02005a108,3.0,1
2007-04-06,464b7daceba55f87b802acf5e77d7c7f,3.0,1
2011-08-07,6b6e604df13b0199a3ac751d07f92405,3.0,1
2021-02-18,be25881a2468c9d111b5e3698ccb1bcc,2.0,1
2007-02-02,874b67358c3c0007007f356ad01e60a8,3.0,1
2017-04-21,4360cf85c54fc6702245ba2fe96eb290,3.0,1
2020-05-08,bf7d5222ef429a9b6818ff988c1be03d,3.0,1
2009-03-13,bf652982b913038e6a9dd6f88aedb24b,3.0,1
2016-07-16,e9817aa012d45bf5471ea800b898d425,3.0,1
2017-06-17,cab1af0b6ac9a716069bbaf8870c73c3,3.0,1
2008-03-23,458dce09541d8b4dd645bc4bbccc22ad,3.0,1
2011-11-27,0bc879293cac66c60e75d4de22a1db52,3.0,1
2015-02-04,8a899769658d5e33111bc30818ecbda0,3.0,1
2009-10-28,9067d56638c1546f52ece1404db99c35,2.0,1
2024-02-29,0edf8db49fdf58df2e3936c64e639d4c,3.0,1
2016-09-21,aa515d5d04402bd2b4eac3fba339f74f,1.0,1
2015-08-21,1e6527c60406b80bfe7efccf8e4a99ba,3.0,1
2012-01-12,297f0ef018b8754e1434ec62740c9070,3.0,1
2011-11-19,bc10c4aa858abaacce48310f2a007eb4,2.0,1
2018-07-19,5ed87a8d004353c82153666292cbef9b,0.0,1
2020-03-13,2c82f5dadcdbd97052375e17fbfab8e3,3.0,0
2006-09-26,86f0cccfaf8edfd27f2ae6bf40549d63,0.0,1
2013-01-16,fe1db468c66d4a2f236ec02e34576895,2.0,1
2015-05-09,c69b1ec7532c5c4d495f037fee34001f,3.0,1
2012-01-22,f4b52fa433911e56c82a1c9aae7f9273,3.0,1
2006-03-05,321678412158fc4f9c7f4b334129243a,3.0,1
2018-08-05,9ab732a986fb6f3d79010c349c79306b,3.0,1
2015-11-08,290a0881c96db9a29b8dc36da1d02466,3.0,1
2013-10-02,1fdcd39af6d1e05c095d252aa6b4195e,3.0,1
2012-03-03,cc21eb3edce8e8e00eb9f10ea7f3c193,3.0,1
2014-01-19,13ff47a0fa9431b003787acd37e59fc6,3.0,1
2005-11-24,302cf3d52b39a070bbf935f877ed4971,3.0,1
2011-07-14,14e3eb4e46c747050094146c71491125,3.0,1
2008-10-13,1e54053c4dce0398db146f79f3f47ace,0.0,1
2011-09-22,bfb205e04580253c93e529d330032b36,3.0,1
2011-07-29,34c790657d152676e77f3316e7275983,3.0,1
2021-03-28,85f2eb8083a04e3c86cd4fdfd5b8d954,3.0,1
2006-10-24,225f7e878dcb9e69ba93dca8f612504c,1.0,1
2011-08-15,a918ac309520c1f6781708a6e68bb130,3.0,1
2014-02-17,9034bda6cda258f467572040a15445f9,2.0,1
2006-10-15,42bd97e135f5beb27e8db1b7b0d0ca66,3.0,1
2015-11-09,b75bcd48b8f95f858171c3ec00286349,,0
2018-01-06,be2a967ffaf8501027b4fdceebe8c232,3.0,1
2012-10-31,2c739264096a813f3d670ff0bd326a3e,3.0,1
2012-07-10,448d59cb382c4100f083d393680f2ee5,1.0,1
2011-08-04,7a4be4cd67e5ac38a4b67784d41f99d2,0.0,1
2012-05-28,c02c1e967e4ef17e2229afdc4507c1db,3.0,1
2014-02-14,75933946369cfffce26709dda131a1ce,3.0,1
2020-11-12,4bc70905956ded382326fe37d33a1f2f,-3.0,1
2013-08-25,f0195e57d8b8ec2146f882fc71cda4c1,3.0,1
2015-06-05,b56f0d2691245f2571cf3b9f1db8f115,3.0,1
2014-03-11,05a18cd649ee37f1af1483b77be9636a,3.0,1
2006-08-13,d3957ebda91a02b6a293b0bdf9351d1a,3.0,0
2017-04-28,dcf10cd5b38307f0be40e5ec8b0552bd,3.0,1
2007-03-05,aac436fe720a847cdfb4d6b6acaca36d,3.0,1
2014-05-22,74cefc43c05dabb71cbabd7c108fc27f,3.0,1
2011-07-15,07de6556a78d8a90a248686b1e8050d5,0.0,1
2011-07-31,ebfa759b4e5684fefe8ad4b1cf2afd9f,3.0,1
2006-02-09,08eda9546e5f1fb347c1c1baf9995fe0,2.0,1
2008-04-02,5d9824a4a3caf71975b4582e5c15172c,2.0,1
2010-08-08,c582896d49ae12fa1bcb1fdeef3fc79e,3.0,1
2014-03-11,32c72276a29b4c933693cbc2a95c25a4,3.0,1
2006-05-05,a4b7bec52f5633ad0e6f8837fdeb5a97,2.0,1
2018-12-02,93be843504a5f52ccb3b206f3382b7a0,3.0,1
2011-10-16,02f7b46afbb4a512444950abcaa82fc5,2.0,1
2017-01-29,a1c86f2664ef0e1154e6c91c68355118,2.0,1
2015-04-14,cb9dc495f934fc020a64f5d679079983,3.0,1
2009-09-22,1ab75b4f4b2e6b652dc5a52ca36c42f1,0.0,1
2005-12-04,679f72357e5307d22d88d03955075519,3.0,1
2005-12-01,bf0e9f16bd742d6ff1c140c450752f53,3.0,1
2012-08-17,d7a4b30fe2bf5aee4d4fe5d227453151,3.0,1
2010-09-11,165f9d75f76689ecf5a6e5380749af64,3.0,1
2011-07-14,97db329778c3ac87524c8c52c3a9e78a,3.0,1
2018-09-25,2b74d979470e71bff7d4b189ee4788c8,3.0,1
2014-02-19,9ca9c9cef7e51b9c477b9a59f92df81f,3.0,1
2020-03-14,1a7f2212c416e739e262975fc9771b32,3.0,1
2017-06-08,2367552c16d60ef3c469e83c1a12f865,3.0,1
2005-10-06,8b18c4e0a836f13f380e07895554bfda,3.0,1
2011-07-17,e850740bb69a6a7ad75c27fba5ebcf1e,3.0,1
2012-07-12,e8eac1a3b5a5a59a602ddc4d1e14bd9d,3.0,1
2008-03-03,0f4b38c4a1c403e99090af70b584f4db,3.0,1
2015-05-10,c502d3fd5758722587e8cd9e198e330f,0.0,1
2005-12-15,cbcea67075a87428c839e15efc2d9e30,1.0,1
2013-05-26,e46d4a5de0af0d4bdcb1feded8a6db8c,3.0,1
2016-03-27,06aa26986feabc7a6fb3a47842f62505,3.0,1
2014-01-07,3f0ac62f6ad7d5694c320da8d2fc7538,3.0,1
2019-07-02,0e76d3d63aab916b051ec98c09b33d24,3.0,1
2014-02-27,5798c06fe07f4617c7fa9d7742972654,3.0,1
2006-03-29,ee7e103078c7a3b1c9ffff46368dc8fd,0.0,1
2012-10-23,9ec56da7ab9d01350ee28cfa9ee404f1,3.0,1
2012-01-26,aa3de16816bef2bc2685d5c9b269128c,3.0,1
2019-11-23,387472745545c752f7933119441c39e2,3.0,1
2012-07-30,ee2e50222837cd55102dd375873d1364,3.0,1
2015-09-28,2aba1ddc5b1637c56e73fff004b850a8,3.0,0
2014-07-12,273fc7cacbb72e25dddc8703a37c4f68,3.0,1
2018-02-01,997f1bbcf0d794553dd5cd3e8ba2f31a,3.0,1
2014-09-06,a4ae38c88df1ff2017f150330339a39d,3.0,1
2009-02-24,b011e8a735e4bbf067688287a4f5d689,3.0,1
2008-11-26,15adce07e64a4eb8f4a84c4b04b264ef,3.0,1
2014-03-15,238ab45e41be1a196441840ec914cb57,3.0,1
2005-10-29,99fdd03cfedd4e2d1e2a275c5f0ea50f,3.0,1
2006-03-20,e4f6adb7bd718c5aba0e700080581b13,3.0,1
2011-08-28,988dd6365ec78a8c0d870110a69e8654,3.0,1
2011-07-12,02061ef94e66b0b019e9feaf0476adc4,3.0,1
