character_level,character_exp_rate,dojang_best_floor,dojang_best_time,최소 스탯공격력,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,방어력,이동속도,스타포스,STR,DEX,INT,LUK,HP,MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,속성 내성 무시,상태이상 추가 데미지,무기 숙련도,추가 경험치 획득,공격력,마력,전투력,소환수 지속시간 증가,force_sum,force_mean,force_min
292,0.42516,76,885,19.544729927513636,19.639040599543264,77.0,419.0,169.28,0.9254000000000001,1.06,143.55,0.5,11.512925464970229,160,412,11.567801832477587,9.581628028282761,9.38353709043758,9.336796795928741,11.407642724065646,10.058352263097044,0.7,0.34,0.55,4,133.0,5,0.06,0.07,0.05,0.0,91,3.03,9.296151028389293,8.017637159908478,20.25340469034954,10,2080.0,160.0,100.0
289,0.8671,93,864,18.417915062980086,18.51222573523139,69.0,353.0,36.73,0.9466,1.05,107.8,0.75,11.512925464970229,160,269,11.127351215559857,9.073374516903025,8.511175119090675,8.483222671845084,11.291492948999805,10.7029747688674,2.66,1.32,0.68,5,117.0,0,0.06,0.0,0.05,0.0,91,3.02,9.204121072162266,7.652545692693921,19.447116473574248,10,1980.0,152.30769230769232,0.0
293,0.29384,95,897,19.395004284383074,19.446297572165292,86.0,526.0,75.25,0.9687,0.9,122.15,0.84,11.36568915900361,165,418,9.62681135926088,11.573691253292791,9.315960853839867,9.339964139769688,10.906817994331865,10.302129435296166,0.26,0.3,0.94,5,12.0,5,0.06,0.07,0.05,0.13,95,1.93,9.34425918954197,7.974188669286011,20.47986980029006,12,2080.0,160.0,100.0
290,0.8572700000000001,80,884,18.8887387003537,18.898789022868772,114.0,455.0,112.52,0.924,1.17,116.75,0.71,10.324136795969332,160,293,8.777555453213056,8.513385953073284,11.122531218757235,9.014811987694946,11.248152301433697,,2.63,1.43,0.75,4,99.0,0,0.06,0.07,0.05,0.0,99,2.85,7.874358824729881,9.268326221174837,19.658286253518018,10,2060.0,158.46153846153845,80.0
292,0.83014,91,882,18.391825085147524,18.44311836718376,77.0,354.0,68.25,0.9361,1.28,104.45,0.89,10.263118124300494,160,302,8.74973246437081,8.804325112562537,11.173065496459866,9.17378011666438,10.727487541514835,11.388801115616609,2.76,1.34,2.03,4,125.0,0,0.06,0.07,0.15,0.0,95,3.7,7.851271997109883,9.1821466376054,19.485954570655885,10,2080.0,160.0,100.0
294,0.29477,94,888,18.773906721036816,18.92472960121851,71.0,600.0,45.2,0.9684,2.2,109.45,1.03,11.512925464970229,160,417,9.61953186182516,11.566693694178412,9.276876895776427,9.323222529032856,11.086241827649694,10.151011472575716,0.5,0.3,0.55,4,12.0,4,0.06,0.27,0.05,0.06,86,2.3,9.370160663423624,7.985824666418917,20.480656203623305,10,2080.0,160.0,100.0
292,0.15331,86,890,19.14947965622901,19.2437903296209,94.0,532.0,77.05,0.9754,1.01,148.15,0.73,11.512925464970229,160,414,9.36913738372318,9.61693817168028,9.329544619454659,11.532473157812598,10.849492414393675,10.287388482728453,0.49,0.49,0.65,6,12.0,3,0.06,0.07,0.05,0.14,91,1.98,9.370501524100124,7.934871565945177,20.476091806376914,10,2070.0,159.23076923076923,90.0
289,0.63868,65,868,19.90017369795437,20.005534206096343,99.0,631.0,232.75,0.9762000000000001,1.11,180.65,0.75,11.512925464970229,160,420,11.534843500271158,9.550306497851652,9.254644297532707,9.313167681775653,11.420195952377952,10.0929915868061,0.12,0.16,0.92,4,12.0,5,0.06,0.0,0.05,0.14,90,1.595,9.400878083541478,8.054840221101024,20.47647715614605,20,1980.0,152.30769230769232,0.0
293,0.48253,84,881,18.722888294006886,18.828248792663466,76.0,299.0,122.75,0.9148000000000001,1.09,127.15,0.65,11.512925464970229,160,274,11.065105938780365,9.086929027060949,8.65067458279072,8.512180649592693,11.33095984482331,10.180247697287351,2.41,1.5,0.61,4,99.0,6,0.06,0.07,0.05,0.06,90,2.6,9.183174703903413,7.590346945602565,19.331220571027853,10,2080.0,160.0,100.0
295,0.37014,94,869,18.26836178217151,18.430880697112638,66.0,437.0,61.77,0.9423999999999999,1.15,114.15,0.74,10.8627419838424,168,261,8.812248018197431,9.06357899058078,8.745443680098592,11.122102633598933,11.031270218504018,10.587543533084293,2.55,1.45,0.62,6,103.0,0,0.06,0.07,0.05,0.06,85,3.36,8.948975607841776,7.558516743045645,19.463680391693053,12,2070.0,159.23076923076923,90.0
292,0.65306,97,855,18.980804511415766,19.075115177922168,125.0,372.0,88.76,0.9440000000000001,1.01,115.8,0.95,10.995981160196061,168,367,8.903407519932264,9.197255132427527,8.818926087090677,11.263129882658593,11.190141120266247,10.858806671377762,2.99,2.39,1.3,5,113.0,7,0.06,0.07,0.05,0.0,91,7.61,9.291182759820284,7.794823152179389,19.766898012730973,10,2070.0,159.23076923076923,90.0
294,0.04606,98,886,18.246739581355182,18.409258487648238,101.0,344.0,78.05,0.9354,1.42,107.8,0.75,10.927950842567915,160,271,9.081142433504501,11.132601649268397,8.641885635373555,8.638879709672837,10.80576049264208,10.412351252988579,1.62,1.27,0.55,4,96.0,6,0.06,0.07,0.05,0.0,85,2.46,8.92665032079394,7.636752112435779,19.044935490838455,0,2090.0,160.76923076923077,110.0
291,0.18458,94,885,19.282717166167416,19.388077672112313,126.0,597.0,67.31,0.9638,0.89,143.45,0.58,11.512925464970229,160,415,11.553260941159632,9.658353983330302,9.446597562435775,9.355133116877724,11.329531333173302,10.117267400897372,0.24,0.28,0.6,6,12.0,5,0.06,0.17,0.05,0.14,90,1.42,9.424483541093094,7.970394907191429,20.509007413219145,10,2060.0,158.46153846153845,80.0
295,0.25481000000000004,95,857,19.076510936523828,19.23902986083149,83.0,581.0,61.77,0.9768000000000001,1.04,133.1,0.6,11.190927962103327,160,416,9.040382074165628,9.298717482593595,9.094255892955381,11.520486805844055,10.780039036841266,10.021981446583917,0.26,0.3,0.77,6,12.0,2,0.06,0.07,0.05,0.14,85,1.7,9.265869681768663,8.006367567650246,20.452203339092453,10,2080.0,160.0,100.0
287,0.44652000000000003,93,879,19.352908633970596,19.458269145691666,111.0,527.0,26.5,0.9743,0.77,107.45,0.69,11.512925464970229,168,426,10.876139714076032,10.948505656182821,10.00242750039103,11.05680896167629,11.176571221387563,10.603213048456196,0.12,0.16,0.74,5,12.0,5,0.06,0.07,0.05,0.14,90,0.84,9.361687124470707,8.012680929706839,20.520335938739816,10,1930.0,148.46153846153845,0.0
294,0.6115400000000001,96,900,18.24538548481396,18.3507459933222,75.0,413.0,53.95,0.8962,1.01,103.1,0.74,11.42097463622232,170,333,8.976767625171433,9.232590980911002,8.792549614177382,11.140962828916065,10.976080932805624,10.551428140257995,1.67,1.46,1.05,6,64.0,5,0.06,0.03,0.05,0.0,90,2.52,9.111624399037025,7.645397699428633,19.6090749110022,10,2090.0,160.76923076923077,110.0
293,0.6906100000000001,94,872,18.413734162224507,18.519094665798683,115.0,291.0,39.15,0.8576,1.12,103.85,0.44,10.71798916150825,160,298,8.36730010184162,8.292298107063221,7.85979918056211,7.527793987721444,13.122365377402328,,2.44,1.42,0.65,4,137.0,2,0.06,0.07,0.05,0.0,90,3.6175,8.999372396592106,7.549082710812286,19.365086615128792,10,2060.0,158.46153846153845,80.0
287,0.03,55,858,18.603927131292018,18.754750002876726,120.0,477.0,66.98,0.9544,1.01,126.6,0.84,10.886445787656298,160,301,8.675904882571059,9.185842740375783,8.630164670075398,11.087910497617349,10.660243134306185,10.388472154542294,2.54,1.28,0.65,6,70.0,0,0.06,0.0,0.05,0.0,86,1.35,8.988446040062405,7.731492029245684,19.50647778026266,20,1980.0,152.30769230769232,0.0
291,0.26585000000000003,84,856,18.173847136070506,18.27920763636874,66.0,479.0,39.96,0.9571999999999999,1.08,114.05,0.58,11.512925464970229,160,421,9.360655132635051,9.571156728415465,9.291736010180177,11.43493149054214,10.9452649044517,10.13034420176222,0.23,0.28,0.55,7,12.0,4,0.06,0.0,0.05,0.14,90,0.81,8.890135107818843,7.923710333969238,19.721087581776963,0,2050.0,157.69230769230768,70.0
294,0.52612,91,869,18.524291307336476,18.618601974005333,66.0,374.0,117.07,0.8361,1.2,110.15,0.74,11.422157951615302,160,309,8.922791623969637,9.295232838994146,8.952734767106872,11.110999088160227,10.850772948512507,10.391239003331517,2.69,1.45,1.28,6,95.0,5,0.06,0.07,0.05,0.0,91,2.91,9.11591979635669,7.559038255443384,19.484805554150796,10,2070.0,159.23076923076923,90.0
291,0.5814,92,897,18.282343972538452,18.444862884810796,75.0,568.0,42.56,0.9641,0.93,134.8,0.59,11.198885727831211,170,315,9.116469156366112,11.272317799904377,8.659733878198347,8.765926513729443,11.151783415498729,10.719759034318209,1.7,0.86,0.74,5,20.0,0,0.06,0.07,0.05,0.06,85,1.66,9.043340831280013,7.746300662231439,19.883846475521423,12,2070.0,159.23076923076923,90.0
290,0.27545000000000003,76,881,19.211268995989855,19.362091875927156,77.0,505.0,61.77,0.9709,1.14,129.45,0.59,11.273982761747044,160,416,9.301551252029567,9.489486113405677,9.208739090609209,11.567138991326868,11.00106597361394,10.37261579874591,0.25,0.29,0.56,6,12.0,0,0.06,0.07,0.05,0.14,86,1.64,9.371523409567573,7.939515260662406,20.446385755024963,10,2080.0,160.0,100.0
291,0.75766,91,891,18.325822277110376,18.43118277407665,116.0,385.0,39.15,0.9201,0.94,96.45,0.43,10.713773116564434,160,276,8.324821298768782,8.22040309993373,8.003363058629947,7.80954132465341,13.122365377402328,,2.15,1.44,0.9,4,68.0,2,0.06,0.07,0.05,0.0,90,2.51,8.912203841620542,7.463363045520021,19.42733626184976,10,2070.0,159.23076923076923,90.0
295,0.6756300000000001,97,866,19.2726783688391,19.378038875112562,109.0,569.0,88.76,0.9742000000000001,0.9,121.15,0.75,11.262975819235512,168,417,9.215526898663482,9.422544303252007,9.106866963499908,11.584669215982904,10.796018236845944,10.297622044301908,0.26,0.31,0.9,5,12.0,5,0.06,0.17,0.05,0.14,90,1.95,9.349145334853365,7.970394907191429,20.537129228086947,0,2080.0,160.0,100.0
291,0.5959,66,594,18.68915875822972,18.83998163466127,152.0,436.0,88.67,0.9373,1.21,134.1,0.69,10.894310452294558,165,280,8.883640232503673,11.003848311738354,8.539932678385727,8.55564437779049,10.615971565652215,10.286263872389602,3.34,2.58,0.85,4,127.0,1,0.06,0.0,0.05,0.06,86,7.94,9.204121072162266,7.469083884921234,19.227828321670387,0,2070.0,159.23076923076923,90.0
291,0.23033,93,854,19.058242511093553,19.09906449948228,61.0,535.0,67.31,0.9764,1.0,142.85,0.49,10.619936134498339,160,443,9.190545744648004,9.227787285579904,11.591292924044241,9.576995349297256,10.511185771263591,11.227786821924543,0.5,0.3,0.63,4,12.0,2,0.06,0.27,0.15,0.14,96,2.03,8.140898460607852,9.520688614926875,20.455923156203745,10,2080.0,160.0,100.0
291,0.08287000000000001,91,900,18.89904532284197,18.950338606692988,63.0,624.0,67.31,0.9673999999999999,0.9,138.45,0.48,10.572239576261351,160,438,9.06230429314878,9.136801468641313,11.559675454159176,9.55824698622306,10.921088609106748,11.297936077911888,0.23,0.15,0.54,4,12.0,2,0.06,0.16,0.05,0.13,95,1.24,8.12533508671429,9.390826912824407,20.438460598436812,10,2050.0,157.69230769230768,70.0
292,0.57309,96,844,18.228997208272276,18.33435771545109,74.0,344.0,45.2,0.9297,1.04,110.45,0.29,11.512925464970229,160,323,11.081480791503116,8.85623355614316,8.415381925269553,8.407601514786142,11.364889386142824,10.000795735003125,2.46,1.44,0.79,4,107.0,5,0.06,0.07,0.05,0.06,90,2.75,9.225721474014485,7.619233416226805,19.331798418608507,10,2080.0,160.0,100.0
289,0.14698,89,862,18.943133958511062,19.03744462345224,142.0,543.0,73.94,0.9526,1.05,113.45,0.95,10.736157516440208,170,330,8.36822903827628,8.420021279663963,7.692569648067906,7.728855823852543,13.122365377402328,,2.82,1.2,0.65,4,20.0,4,0.06,0.07,0.05,0.06,91,1.29,8.94102198354136,7.610357618312838,19.695633985646918,10,1980.0,152.30769230769232,0.0
290,0.19606,80,867,18.2597149958789,18.36507549274241,75.0,471.0,53.95,0.9401,0.9,86.8,0.75,11.424159822884238,160,302,8.965462328515967,9.30546871706776,8.920789888464375,11.160399046843542,10.98281507979237,10.58223150278533,1.84,1.43,1.05,6,20.0,5,0.06,0.0,0.05,0.06,90,1.54,9.105424202026622,7.493873886783559,19.60235577539378,10,2060.0,158.46153846153845,80.0
292,0.48423,91,892,18.375000791555998,18.480361287325778,69.0,532.0,53.95,0.9591,0.87,111.5,0.66,11.512925464970229,160,338,9.300181075975972,9.504426892100957,9.018453210312527,11.273347607192594,11.298778819847277,10.69749764970145,1.25,1.05,0.68,6,12.0,5,0.06,0.03,0.05,0.14,90,1.64,9.132919225007598,7.665284718471351,19.97510163964769,10,2070.0,159.23076923076923,90.0
291,0.21469000000000002,75,876,18.818223405526034,18.923583905728567,73.0,351.0,167.3,0.9549,0.83,126.4,0.51,11.512925464970229,160,267,11.083095940409448,8.992433087457218,8.577535420422398,8.65956043270316,11.319910941637474,10.163657102686784,2.43,1.42,0.55,4,102.0,6,0.06,0.07,0.05,0.0,90,2.15,9.098961783992793,7.5652752818989315,19.38033495739086,10,2050.0,157.69230769230768,70.0
293,0.01623,92,883,18.537606647931877,18.688429524321695,96.0,369.0,61.77,0.9117000000000001,1.27,114.5,0.74,10.868168368558376,160,303,8.714403360703942,9.053452616439039,8.759354748566208,11.11779180320031,10.867615613824443,10.317879365460813,2.69,1.44,0.55,6,138.0,0,0.06,0.07,0.05,0.06,86,2.86,9.044875932248651,7.620705086838262,19.382587812539313,10,2070.0,159.23076923076923,90.0
291,0.16605,89,868,18.8890200827848,19.051539004457062,54.0,587.0,61.77,0.9645,1.09,120.5,0.65,11.242008732184335,160,425,9.258082367961604,9.486759252149254,9.223355309053677,11.519543517271805,10.7793312195951,10.02309115218196,0.22,0.26,0.88,6,12.0,0,0.05,0.07,0.05,0.08,85,1.79,9.246382963323112,7.9909154630913255,20.41473894494472,10,2040.0,156.92307692307693,60.0
289,0.78401,64,867,19.240509252675018,19.34586976436828,105.0,518.0,57.24,0.9703,0.9,110.8,0.39,10.95903575173321,160,411,8.65956043270316,8.531884740159228,8.165647925297504,8.160232492367689,13.122365377402328,,0.12,0.1,0.65,4,12.0,2,0.06,0.27,0.05,0.14,90,0.935,9.26738211234338,7.962415680121064,20.430569843775665,10,1980.0,152.30769230769232,0.0
289,0.64826,69,837,19.364123103535125,19.514945984549716,104.0,571.0,130.59,0.9715,2.06,137.25,0.66,11.475825701013202,160,411,9.500693872983122,11.531590190199383,9.241935933565934,9.2681374707024,11.073474318858892,10.544209219042303,0.16,0.06,0.5,6,12.0,0,0.05,0.07,0.05,0.13,86,0.9,9.359277484750553,7.902487437162855,20.423466164703182,10,1980.0,152.30769230769232,0.0
291,0.09326000000000001,91,887,19.039420556774974,19.09071384039007,125.0,548.0,54.0,0.9738,0.9,113.5,0.49,10.601149526063207,170,436,9.100413892597578,9.294589604421082,11.556157353362229,9.62661352880094,10.697000294715387,11.204128704847383,0.24,0.29,1.97,4,12.0,6,0.06,0.0,0.15,0.13,95,1.58,8.114922974204593,9.292841593487926,20.423425797698787,10,2060.0,158.46153846153845,80.0
292,0.29634,86,877,18.431709987619232,18.537070489430622,115.0,316.0,39.15,0.9102,0.9,88.45,0.45,10.857671193344657,160,298,8.532672762264625,8.317277766221235,7.75190533307861,7.746300662231439,13.122365377402328,,2.45,1.24,0.68,4,132.0,2,0.06,0.07,0.05,0.0,90,2.94,8.914491710191342,7.67368812926773,19.385798618359864,10,2070.0,159.23076923076923,90.0
294,0.50223,94,883,19.298067989791395,19.448890868547064,96.0,566.0,130.59,0.9798,2.25,143.55,0.59,11.494445762223357,160,422,9.551942286417393,11.532208349380333,9.234252192022495,9.267004219093725,10.989166565792338,10.512926984022588,0.5,0.3,0.55,6,12.0,5,0.06,0.07,0.05,0.06,86,2.35,9.330963814299922,8.002694162283937,20.42068054921426,10,2080.0,160.0,100.0
293,0.01088,84,885,18.696951259054348,18.791261928360246,118.0,395.0,89.0,0.9253,1.07,109.2,0.89,11.512925464970229,160,335,11.228092662823174,9.143345503151904,8.80357441813497,8.824383730256061,11.378010258173518,10.47081637553585,2.78,1.22,0.55,4,102.0,0,0.06,0.07,0.05,0.0,91,3.165,9.042986242304014,7.630946580890459,19.517605663146316,10,2060.0,158.46153846153845,80.0
295,0.10824,89,875,18.240237050868163,18.345597542571014,77.0,355.0,51.25,0.9239,0.99,105.8,0.75,11.512925464970229,160,272,11.137533589868205,9.180293450623886,8.913011922472597,8.840724916761715,11.367865010237608,10.548310710265884,2.46,1.45,0.55,4,137.0,3,0.06,0.0,0.05,0.06,90,2.88,9.042986242304014,7.562161631225652,19.402623446848633,10,2080.0,160.0,100.0
291,0.36971,91,892,18.699198126129584,18.79350879023565,133.0,545.0,68.6,0.9788,1.0,153.4,0.75,11.512925464970229,160,305,11.140106620993903,9.375854810453756,8.80612448326845,8.751790892775563,11.52054635210159,10.198319007141121,3.15,1.92,0.74,6,12.0,5,0.06,0.12,0.05,0.06,91,1.66,9.199885914072324,7.7266536648476425,19.605378317863934,10,2070.0,159.23076923076923,90.0
293,0.59478,95,877,18.836552408859816,18.930863070847288,155.0,391.0,89.0,0.9378,1.31,148.5,0.79,11.512925464970229,160,290,11.15951661012246,9.178333575841096,8.797699580118923,8.757311846936409,11.478985981540664,10.730859635187304,3.39,1.91,0.55,4,122.0,5,0.06,0.07,0.05,0.0,91,5.38,9.091106284052485,7.603897968521881,19.522368721170785,10,2070.0,159.23076923076923,90.0
290,0.35972000000000004,93,894,19.084873630468863,19.24739255533444,69.0,543.0,73.42,0.9688,0.9,103.7,0.5,11.512925464970229,160,414,11.541503203601936,9.718542557535459,9.401869409521051,9.375854810453756,11.016249264308657,10.433262498460529,0.26,0.31,0.6,2,12.0,0,0.06,0.0,0.05,0.14,85,1.68,9.404508151053818,7.9208096792886,20.43403243113237,10,2080.0,160.0,100.0
294,0.2248,73,899,19.384961140634196,19.42578312036166,121.0,346.0,231.1,0.938,1.11,110.45,0.63,10.373241150526654,160,347,8.918784137975802,9.016998311898762,11.236671179250749,9.27771860730613,10.865325099366254,11.528729914115171,2.9,1.94,1.93,4,110.0,5,0.06,0.0,0.15,0.0,96,5.25,7.886457270977689,9.200895913148184,19.60192372395813,10,2080.0,160.0,100.0
290,0.06782,81,892,18.83356148152135,18.938921985929575,66.0,497.0,53.95,0.9059,0.87,114.4,0.6,11.512925464970229,160,440,9.539572174084759,9.770812935631588,9.532278933106054,11.559417752947986,10.850734168530728,10.069129101578879,0.22,0.27,0.79,6,52.0,5,0.06,0.07,0.05,0.14,90,1.335,9.325542301664866,7.930925372483388,20.414383484937407,10,2040.0,156.92307692307693,60.0
291,0.78176,65,895,18.540951057101214,18.59224433242513,124.0,298.0,54.0,0.9354,1.01,103.55,0.61,10.363661781116345,170,300,8.842171048611716,8.720623711420426,11.16833435934526,9.20623194393164,11.04934913630475,11.4880588372401,2.46,1.45,1.25,4,106.0,5,0.06,0.0,0.15,0.0,95,2.58,7.919719760924575,9.18778796750567,19.448258954287564,0,2080.0,160.0,100.0
290,0.09752000000000001,80,896,18.18933359747857,18.294694086670162,83.0,390.0,53.95,0.898,0.88,97.05,0.6,11.387951637428262,160,285,9.027978814382207,9.325185763645223,8.81001204797317,11.092306109090387,11.344767134488363,10.557530013215313,2.43,1.43,1.16,6,99.0,5,0.06,0.03,0.05,0.06,90,2.38,9.051461866908694,7.528869256642251,19.44729847128105,10,2050.0,157.69230769230768,70.0
287,0.82382,80,890,18.214692802515966,18.320053298513976,77.0,338.0,53.95,0.8190000000000001,0.84,95.0,0.52,11.278645129245103,160,283,8.600982717145921,9.022925868116218,8.559869465696673,11.094496690470205,10.898534010431941,10.452908694061481,2.1,1.26,0.46,6,125.0,5,0.06,0.06,0.05,0.0,90,2.29,9.128913373280454,7.507690077819904,19.38803116553062,10,1980.0,152.30769230769232,0.0
292,0.62021,90,870,19.245610130701834,19.33992079829607,147.0,320.0,126.51,0.9479000000000001,1.1,146.15,0.89,10.977431394988523,168,364,8.978660489639687,9.238927828828094,8.931419805192975,11.21785617408443,11.1541196809749,10.773524899892822,2.83,1.98,0.8,5,114.0,5,0.06,0.13,0.05,0.0,91,7.27,9.322865162818028,7.88570539124302,19.594853296830244,10,2060.0,158.46153846153845,80.0
290,0.57299,74,892,18.092336650295028,18.19769714234552,71.0,431.0,54.0,0.9597,1.1,112.15,0.84,11.512925464970229,160,279,11.065246769525514,8.958411469230219,8.649623978596727,8.532081803909987,11.715188528305083,10.888053565157241,2.42,1.29,0.55,4,60.0,3,0.06,0.07,0.05,0.0,90,1.93,9.060563446657955,7.615298339825815,19.4943370053395,12,2050.0,157.69230769230768,70.0
292,0.85333,91,873,19.807269091853907,19.848091071578512,265.0,356.0,231.1,0.9478,1.07,111.8,0.52,10.129865866360268,160,294,8.613048677059759,8.570544366913232,11.112134416406944,8.861917004235215,10.737960669186508,11.36988615789768,2.91,2.56,1.95,4,28.0,5,0.06,0.0,0.15,0.06,96,6.49,7.7458682297922685,9.254644297532707,19.5361275535614,10,2090.0,160.76923076923077,110.0
291,0.1209,85,861,18.657008788593412,18.751319448563468,84.0,383.0,117.07,0.8812000000000001,1.12,108.45,0.74,11.39555984218497,160,284,8.810161268297255,9.121071904218,8.415603335654604,11.123712571247733,10.915033917272405,10.149722435073736,2.67,1.4,0.55,6,71.0,5,0.06,0.07,0.05,0.0,91,1.67,9.142596719889664,7.4073177104694174,19.51724629615033,0,2050.0,157.69230769230768,70.0
291,0.245,87,876,18.24386239270682,18.349222894043674,80.0,492.0,53.95,0.9287000000000001,0.88,114.85,0.83,11.464785089642293,160,344,9.09301972939964,9.302828391411333,8.873187904050106,11.160100244186243,10.800391570610094,10.226765989656345,1.43,1.08,0.46,6,12.0,5,0.06,0.07,0.05,0.06,90,1.81,9.058237593766226,7.507690077819904,19.746372146771165,0,2050.0,157.69230769230768,70.0
292,0.35179000000000005,70,882,19.288792329547633,19.38310300037216,77.0,464.0,101.37,0.9390999999999999,1.1,138.15,0.67,11.223642111151474,160,418,9.124019665509655,9.422301633887823,9.147720009994515,11.556636083396361,10.854083088102273,10.125390334414204,0.26,0.18,0.56,6,50.0,0,0.06,0.07,0.05,0.14,91,1.99,9.482959566750917,7.920083199053234,20.397631262927636,42,2080.0,160.0,100.0
293,0.56847,94,878,18.653568030522916,18.758928539050558,64.0,593.0,37.5,0.9789,0.97,130.55,0.75,11.512925464970229,160,412,11.593906194102507,9.64510534912921,9.362718052397065,9.332469505209247,11.081942528875107,9.924270091718656,0.25,0.29,1.09,4,12.0,0,0.06,0.07,0.05,0.14,90,1.91,9.24319470884713,8.005367067316664,20.404955786755277,10,2070.0,159.23076923076923,90.0
292,0.09146000000000001,88,879,18.372123314198177,18.52294618881628,92.0,407.0,61.77,0.9404,1.14,122.2,0.74,10.806632252740268,170,277,8.405591014834934,8.949494953477961,8.433376705323127,11.088888971276628,10.836910683150585,10.388472154542294,2.99,1.9,0.87,6,118.0,0,0.06,0.07,0.05,0.06,86,8.39,8.931155429778348,7.6362696033793735,19.320144700367788,12,2070.0,159.23076923076923,90.0
293,0.95843,90,895,18.546306967903107,18.64061762338546,101.0,390.0,117.07,0.9259999999999999,1.13,110.4,0.56,11.336760914850013,160,315,8.846065190692881,9.094705028377259,8.737773460327283,11.047439615173316,11.132074917625983,10.303202828663686,2.84,2.6,0.88,6,118.0,5,0.06,0.07,0.05,0.0,91,7.49,9.015419779605713,7.487173694213739,19.347579922747062,10,2070.0,159.23076923076923,90.0
291,0.74527,80,882,18.787307049436805,18.89266756162929,72.0,551.0,53.95,0.9287000000000001,0.87,110.15,0.6,11.512925464970229,160,430,9.400464740833158,9.64517008871425,9.156728602527533,11.46932879125215,10.759114911843048,10.06364870466007,0.23,0.27,0.6,6,12.0,5,0.06,0.07,0.05,0.14,90,1.25,9.336708670790989,7.828436359157585,20.397968565759715,10,2050.0,157.69230769230768,70.0
291,0.53028,90,886,18.84780188492202,19.010320795826836,96.0,438.0,128.8,0.9517,1.2,130.65,0.6,11.369320648202583,160,335,9.491224389926964,11.284807059564494,9.085910293598007,9.039789270781144,11.34039184960737,10.504217863629703,1.44,1.23,0.87,6,99.0,0,0.06,0.07,0.05,0.0,85,2.27,9.140775908590273,7.76004068088038,19.774819095430583,0,2060.0,158.46153846153845,80.0
287,0.61639,66,895,18.863110535111076,18.968471039846854,77.0,507.0,53.95,0.9621,0.87,110.2,0.59,11.512925464970229,160,435,9.152499372286332,9.47616019757083,9.08466376388818,11.494231822522975,10.970729565902293,10.013103998859451,0.22,0.16,1.03,6,12.0,5,0.06,0.07,0.05,0.08,90,2.0,9.372714290960442,7.8804263442924,20.401703175357856,10,1980.0,152.30769230769232,0.0
295,0.85973,94,860,18.15780948198336,18.26316997032734,74.0,394.0,53.95,0.9031,1.19,96.85,0.59,11.265988584089431,170,289,8.807621489536043,8.997270906233448,8.336630087637147,11.0146375809022,11.074125885745115,10.718808117053749,2.47,1.47,0.55,6,107.0,5,0.06,0.07,0.05,0.0,90,2.64,9.160834952072344,7.613818684808629,19.435336573704223,10,2090.0,160.76923076923077,110.0
295,0.60457,94,870,19.173248692575747,19.278609200223936,106.0,549.0,26.5,0.968,0.9,105.55,0.82,11.512925464970229,160,399,10.953574641928508,10.936974481243775,10.065351267427687,11.008065345481459,11.260893636562233,10.798227730379839,0.32,0.2,0.75,5,12.0,3,0.06,0.07,0.05,0.14,90,1.74,9.202610573914242,7.898782356970309,20.391105022771985,12,2090.0,160.76923076923077,110.0
287,0.47249,81,869,18.94739175617225,19.05275226474355,78.0,496.0,51.25,0.9677,0.91,113.1,0.78,11.512925464970229,170,420,11.520794423348924,9.562123369834488,9.236690147298965,9.254357257392957,11.321171563145283,10.062838970762558,0.12,0.14,0.5,4,12.0,5,0.06,0.0,0.05,0.14,90,0.8,9.361257257293044,7.961370201719511,20.388271411424274,0,1980.0,152.30769230769232,0.0
291,0.61453,94,878,19.14266520438326,19.183487191908178,114.0,471.0,54.0,0.9806,1.0,118.1,0.71,10.58852695370191,168,438,9.198571388376184,9.120415664448196,11.562201225504374,9.44683440765853,10.712727452082927,11.242375791258748,0.48,0.28,2.03,4,12.0,0,0.06,0.0,0.15,0.13,96,1.895,8.207129168071326,9.435641593844192,20.387072438246292,0,2060.0,158.46153846153845,80.0
292,0.35395000000000004,90,897,18.68918950000032,18.840012372609685,128.0,412.0,61.77,0.9443,1.15,145.55,0.81,11.04200941959947,160,293,8.772610303280743,9.083642718930225,8.652423140676342,11.132031010796268,10.790390667515691,10.396994062531652,3.4,2.55,0.9,6,151.0,0,0.06,0.07,0.05,0.0,86,8.7,9.03049574505712,7.6676260915849905,19.383196386831415,12,2080.0,160.0,100.0
290,0.93574,69,877,19.029662492159584,19.1804853663385,187.0,398.0,61.77,0.9499,1.15,119.1,0.79,10.939337519467923,170,358,8.882114044208821,9.270211769013573,8.706159290928861,11.180873444782508,11.102367409796054,10.411749893898953,2.89,2.52,0.55,6,121.0,0,0.06,0.03,0.05,0.0,86,5.94,9.087381464575735,7.716460800176355,19.550803850768812,0,2070.0,159.23076923076923,90.0
292,0.98442,82,890,18.04942543550659,18.143736098452926,74.0,412.0,37.5,0.9589,1.0,112.15,0.73,11.512925464970229,160,280,11.124214223760614,9.029178142902074,8.594154232552366,8.625868208041894,11.117108661912011,10.117227023775044,2.71,1.46,0.5,4,110.0,0,0.06,0.07,0.05,0.0,91,2.74,9.0432226489245,7.66105638236183,19.313586993660344,0,2090.0,160.76923076923077,110.0
